,block,street_name_original,address_original,street_name,full_address,processed_address,longitude,latitude,nearst_mrt,distance_nearst_mrt,nearst_mall,distance_nearst_mall,dist_to_CBD
8031,637,JURONG WEST ST 61,637 JURONG WEST ST 61,JURONG WEST ST 61      ,637 JURONG WEST ST 61     Singapore,637 JURONG WEST ST 61    ,103.69783170000001,1.3414719,Pioneer mrt station,0.410201228,Pioneer Mall,0.066074701,18.12662724335442
8032,109D,EDGEDALE PLAINS,109D EDGEDALE PLAINS,EDGEDALE PLAINS          ,109D EDGEDALE PLAINS         Singapore,109D EDGEDALE PLAINS        ,103.908885,1.39551,Punggol mrt station,1.273323715,Punggol Plaza,0.481084778,13.484375785886204
8033,174C,EDGEDALE PLAINS,174C EDGEDALE PLAINS,EDGEDALE PLAINS          ,174C EDGEDALE PLAINS         Singapore,174C EDGEDALE PLAINS        ,103.91016309999999,1.3970576000000001,Punggol mrt station,1.226221398,Punggol Plaza,0.445752663,13.702411706172258
8034,193,EDGEFIELD PLAINS,193 EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,193 EDGEFIELD PLAINS         Singapore,193 EDGEFIELD PLAINS        ,103.90885899999999,1.399846,Punggol mrt station,0.9079530140000001,Oasis Terraces,0.522463026,13.907760160204885
8035,295,PUNGGOL CTRL,295 PUNGGOL CTRL,PUNGGOL CENTRAL          ,295 PUNGGOL CENTRAL         Singapore,295 PUNGGOL CENTRAL        ,103.904443,1.402065,Punggol mrt station,0.396592515,Waterway Point,0.563314278,13.91243532724792
8036,197B,PUNGGOL FIELD,197B PUNGGOL FIELD,PUNGGOL FIELD          ,197B PUNGGOL FIELD         Singapore,197B PUNGGOL FIELD        ,103.906531,1.400066,Punggol mrt station,0.71042322,Oasis Terraces,0.745098962,13.813189105808764
8037,121,LOR 2 TOA PAYOH,121 LOR 2 TOA PAYOH,LOR 2 TOA PAYOH      ,121 LOR 2 TOA PAYOH     Singapore,121 LOR 2 TOA PAYOH    ,103.84617220000001,1.3391936000000002,Braddell mrt station,0.11991893599999999,HDB Hub,0.7818989359999999,5.700238894226174
8038,767,WOODLANDS CIRCLE,767 WOODLANDS CIRCLE,WOODLANDS CIRCLE          ,767 WOODLANDS CIRCLE         Singapore,767 WOODLANDS CIRCLE        ,103.797492,1.4462623,Admiralty mrt station,0.7121737709999999,Woodlands Mart,0.111061887,18.51844029139182
8039,690D,WOODLANDS DR 75,690D WOODLANDS DR 75,WOODLANDS DR 75        ,690D WOODLANDS DR 75       Singapore,690D WOODLANDS DR 75      ,103.8079058,1.4426008,Admiralty mrt station,0.847640521,Admiralty Place,0.767151217,17.783715617261485
8040,77A,REDHILL RD,77A REDHILL RD,REDHILL ROAD          ,77A REDHILL ROAD         Singapore,77A REDHILL ROAD        ,103.817419,1.288475,Redhill mrt station,0.113359893,Tiong Bahru Plaza,1.122693377,3.824969429232684
8041,981A,BUANGKOK CRES,981A BUANGKOK CRES,BUANGKOK CRES          ,981A BUANGKOK CRES         Singapore,981A BUANGKOK CRES        ,103.88055059999999,1.3804805,Serangoon North mrt station,1.377731536,Hougang 1,0.5298888039999999,10.720396229094245
8042,271C,JURONG WEST ST 24,271C JURONG WEST ST 24,JURONG WEST ST 24      ,271C JURONG WEST ST 24     Singapore,271C JURONG WEST ST 24    ,103.7043728,1.3502146000000002,Boon Lay mrt station,1.329512563,Gek Poh Shopping Centre,0.764518747,17.791432251076888
8043,653B,JURONG WEST ST 61,653B JURONG WEST ST 61,JURONG WEST ST 61      ,653B JURONG WEST ST 61     Singapore,653B JURONG WEST ST 61    ,103.69674599999999,1.3362107,Jurong West mrt station,0.16510023,Pioneer Mall,0.6196896470000001,18.060542118804705
8044,108B,MCNAIR RD,108B MCNAIR RD,MCNAIR ROAD          ,108B MCNAIR ROAD         Singapore,108B MCNAIR ROAD        ,103.85891099999999,1.320463,Boon Keng mrt station,0.35439820200000005,City Square Mall,1.055569128,3.6812527897433527
8045,172C,EDGEDALE PLAINS,172C EDGEDALE PLAINS,EDGEDALE PLAINS          ,172C EDGEDALE PLAINS         Singapore,172C EDGEDALE PLAINS        ,103.9123599,1.3954612,Punggol mrt station,1.5232433159999998,Punggol Plaza,0.154678851,13.666184532764644
8046,103A,EDGEFIELD PLAINS,103A EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,103A EDGEFIELD PLAINS         Singapore,103A EDGEFIELD PLAINS        ,103.904838,1.3982917,Punggol mrt station,0.7976450540000001,Rivervale Mall,0.70093956,13.55425940786796
8047,161B,PUNGGOL CTRL,161B PUNGGOL CTRL,PUNGGOL CENTRAL          ,161B PUNGGOL CENTRAL         Singapore,161B PUNGGOL CENTRAL        ,103.9152405,1.3958567,Punggol mrt station,1.7392428530000001,Punggol Plaza,0.306134363,13.864752688196187
8048,294,PUNGGOL CTRL,294 PUNGGOL CTRL,PUNGGOL CENTRAL          ,294 PUNGGOL CENTRAL         Singapore,294 PUNGGOL CENTRAL        ,103.90465,1.402564,Punggol mrt station,0.363868011,Waterway Point,0.5261947370000001,13.97218196278054
8049,637B,PUNGGOL DR,637B PUNGGOL DR,PUNGGOL DR          ,637B PUNGGOL DR         Singapore,637B PUNGGOL DR        ,103.9148457,1.3994833999999998,Punggol mrt station,1.496559297,Oasis Terraces,0.39271444899999997,14.189539018559609
8050,18,DOVER CRES,18 DOVER CRES,DOVER CRES          ,18 DOVER CRES         Singapore,18 DOVER CRES        ,103.7832761,1.3081155,Dover mrt station,0.668128937,The Star Vista,0.5920569999999999,7.943599957005723
8051,493,ADMIRALTY LINK,493 ADMIRALTY LINK,ADMIRALTY LINK          ,493 ADMIRALTY LINK         Singapore,493 ADMIRALTY LINK        ,103.81650909999999,1.4564961,Sembawang mrt station,0.928420163,Sun Plaza,0.982259332,19.04560680260448
8052,314D,ANCHORVALE LINK,314D ANCHORVALE LINK,ANCHORVALE LINK          ,314D ANCHORVALE LINK         Singapore,314D ANCHORVALE LINK        ,103.88939599999999,1.391575,Sengkang mrt station,0.66939075,Compass One,0.676188598,12.198629525769457
8053,318B,ANCHORVALE LINK,318B ANCHORVALE LINK,ANCHORVALE LINK          ,318B ANCHORVALE LINK         Singapore,318B ANCHORVALE LINK        ,103.88928840000001,1.3939733,Sengkang mrt station,0.720879512,Compass One,0.7023805879999999,12.444030657987813
8054,688C,WOODLANDS DR 75,688C WOODLANDS DR 75,WOODLANDS DR 75        ,688C WOODLANDS DR 75       Singapore,688C WOODLANDS DR 75      ,103.8072719,1.4434121000000002,Admiralty mrt station,0.8097149090000001,Admiralty Place,0.7381335090000001,17.889399532382836
8055,689D,WOODLANDS DR 75,689D WOODLANDS DR 75,WOODLANDS DR 75        ,689D WOODLANDS DR 75       Singapore,689D WOODLANDS DR 75      ,103.8087208,1.4442840000000001,Admiralty mrt station,0.995966397,Admiralty Place,0.925767837,17.93830971287775
8056,386,BT BATOK WEST AVE 5,386 BT BATOK WEST AVE 5,BUKIT BATOK WEST AVE 5    ,386 BUKIT BATOK WEST AVE 5   Singapore,386 BUKIT BATOK WEST AVE 5  ,103.75254059999999,1.3639066999999998,Bukit Gombak mrt station,0.578576601,HillV2,1.328501579,13.875275711711739
8057,625,SENJA RD,625 SENJA RD,SENJA ROAD          ,625 SENJA ROAD         Singapore,625 SENJA ROAD        ,103.76037099999999,1.3856671999999999,Bukit Panjang mrt station,0.681277008,Junction 10,0.577195668,14.840427107181604
8058,691A,CHOA CHU KANG CRES,691A CHOA CHU KANG CRES,CHOA CHU KANG CRES      ,691A CHOA CHU KANG CRES     Singapore,691A CHOA CHU KANG CRES    ,103.7515223,1.4012113000000002,Yew Tee mrt station,0.612521867,Yew Tee Square,0.623776955,16.773199282984905
8059,271A,JURONG WEST ST 24,271A JURONG WEST ST 24,JURONG WEST ST 24      ,271A JURONG WEST ST 24     Singapore,271A JURONG WEST ST 24    ,103.7040787,1.3508208000000002,Boon Lay mrt station,1.400168455,Gek Poh Shopping Centre,0.74876445,17.847616797353197
8060,271D,JURONG WEST ST 24,271D JURONG WEST ST 24,JURONG WEST ST 24      ,271D JURONG WEST ST 24     Singapore,271D JURONG WEST ST 24    ,103.70498359999999,1.3501561000000002,Boon Lay mrt station,1.3167153740000002,Gek Poh Shopping Centre,0.830208972,17.726260517726466
8061,186,PUNGGOL CTRL,186 PUNGGOL CTRL,PUNGGOL CENTRAL          ,186 PUNGGOL CENTRAL         Singapore,186 PUNGGOL CENTRAL        ,103.91107459999999,1.3985436000000002,Punggol mrt station,1.1901853340000002,Oasis Terraces,0.467254943,13.895182782680301
8062,646,PUNGGOL CTRL,646 PUNGGOL CTRL,PUNGGOL CENTRAL          ,646 PUNGGOL CENTRAL         Singapore,646 PUNGGOL CENTRAL        ,103.91580379999999,1.3981522,Punggol mrt station,1.657452851,Punggol Plaza,0.533420007,14.115314025084928
8063,641A,PUNGGOL DR,641A PUNGGOL DR,PUNGGOL DR          ,641A PUNGGOL DR         Singapore,641A PUNGGOL DR        ,103.91698199999999,1.3985848,Punggol mrt station,1.7540818219999998,Oasis Terraces,0.625987835,14.223069753652453
8064,642D,PUNGGOL DR,642D PUNGGOL DR,PUNGGOL DR          ,642D PUNGGOL DR         Singapore,642D PUNGGOL DR        ,103.9158815,1.3988534,Punggol mrt station,1.630483001,Oasis Terraces,0.518842343,14.186646933673059
8065,173A,PUNGGOL FIELD,173A PUNGGOL FIELD,PUNGGOL FIELD          ,173A PUNGGOL FIELD         Singapore,173A PUNGGOL FIELD        ,103.9093692,1.3971649,Punggol mrt station,1.158578853,Punggol Plaza,0.519776195,13.671220286352039
8066,173B,PUNGGOL FIELD,173B PUNGGOL FIELD,PUNGGOL FIELD          ,173B PUNGGOL FIELD         Singapore,173B PUNGGOL FIELD        ,103.90990500000001,1.396488,Punggol mrt station,1.254233237,Punggol Plaza,0.426981355,13.63334003024983
8067,492,ADMIRALTY LINK,492 ADMIRALTY LINK,ADMIRALTY LINK          ,492 ADMIRALTY LINK         Singapore,492 ADMIRALTY LINK        ,103.8170525,1.4564926999999999,Sembawang mrt station,0.9060422579999999,Sun Plaza,0.9624189870000001,19.03286587321704
8068,355A,SEMBAWANG WAY,355A SEMBAWANG WAY,SEMBAWANG WAY          ,355A SEMBAWANG WAY         Singapore,355A SEMBAWANG WAY        ,103.818602,1.449646,Sembawang mrt station,0.16306046,Sun Plaza,0.196811968,18.25655602494583
8069,509A,WELLINGTON CIRCLE,509A WELLINGTON CIRCLE,WELLINGTON CIRCLE          ,509A WELLINGTON CIRCLE         Singapore,509A WELLINGTON CIRCLE        ,103.82059050000001,1.4529646,Sembawang mrt station,0.472069639,Sun Plaza,0.54116669,18.57344205565727
8070,315B,ANCHORVALE RD,315B ANCHORVALE RD,ANCHORVALE ROAD          ,315B ANCHORVALE ROAD         Singapore,315B ANCHORVALE ROAD        ,103.8883146,1.3921839,Sengkang mrt station,0.790120733,Compass One,0.7903101579999999,12.221332876303624
8071,403C,FERNVALE LANE,403C FERNVALE LANE,FERNVALE LANE          ,403C FERNVALE LANE         Singapore,403C FERNVALE LANE        ,103.8729006,1.3882223,Serangoon North mrt station,1.4439312009999998,Greenwich V,0.37342380299999994,11.333587773503274
8072,407B,FERNVALE RD,407B FERNVALE RD,FERNVALE ROAD          ,407B FERNVALE ROAD         Singapore,407B FERNVALE ROAD        ,103.87523309999999,1.3889896000000002,Serangoon North mrt station,1.616535302,The Seletar Mall,0.279642012,11.472847704090672
8073,157C,RIVERVALE CRES,157C RIVERVALE CRES,RIVERVALE CRES          ,157C RIVERVALE CRES         Singapore,157C RIVERVALE CRES        ,103.907752,1.387868,Sengkang mrt station,1.4421066409999999,Rivervale Plaza,0.359937251,12.682911709191215
8074,690F,WOODLANDS DR 75,690F WOODLANDS DR 75,WOODLANDS DR 75        ,690F WOODLANDS DR 75       Singapore,690F WOODLANDS DR 75      ,103.8073412,1.4427108,Admiralty mrt station,0.790640899,Admiralty Place,0.7125918259999999,17.81275575610068
8075,981B,BUANGKOK CRES,981B BUANGKOK CRES,BUANGKOK CRES          ,981B BUANGKOK CRES         Singapore,981B BUANGKOK CRES        ,103.88009749999999,1.3804832,Serangoon North mrt station,1.331362844,Hougang 1,0.520401156,10.705731277980622
8076,172A,EDGEDALE PLAINS,172A EDGEDALE PLAINS,EDGEDALE PLAINS          ,172A EDGEDALE PLAINS         Singapore,172A EDGEDALE PLAINS        ,103.9115443,1.3953196,Punggol mrt station,1.471696345,Punggol Plaza,0.20345385100000002,13.607976267292058
8077,132,EDGEDALE PLAINS,132 EDGEDALE PLAINS,EDGEDALE PLAINS          ,132 EDGEDALE PLAINS         Singapore,132 EDGEDALE PLAINS        ,103.91091309999999,1.3932361,Punggol mrt station,1.608046705,Punggol Plaza,0.258451597,13.372751007015587
8078,107A,EDGEFIELD PLAINS,107A EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,107A EDGEFIELD PLAINS         Singapore,107A EDGEFIELD PLAINS        ,103.9069138,1.3973701,Punggol mrt station,0.98381901,Rivervale Mall,0.646615916,13.56550907448012
8079,293,PUNGGOL CTRL,293 PUNGGOL CTRL,PUNGGOL CENTRAL          ,293 PUNGGOL CENTRAL         Singapore,293 PUNGGOL CENTRAL        ,103.904967,1.403091,Punggol mrt station,0.34560251200000003,Waterway Point,0.49859961399999997,14.039893765210584
8080,643,PUNGGOL CTRL,643 PUNGGOL CTRL,PUNGGOL CENTRAL          ,643 PUNGGOL CENTRAL         Singapore,643 PUNGGOL CENTRAL        ,103.9157647,1.3975103000000002,Punggol mrt station,1.688016793,Punggol Plaza,0.474654055,14.051881821068974
8081,19,DOVER CRES,19 DOVER CRES,DOVER CRES          ,19 DOVER CRES         Singapore,19 DOVER CRES        ,103.78363829999999,1.3078208,Dover mrt station,0.7199164640000001,The Star Vista,0.545243312,7.895790390168397
8082,316B,ANCHORVALE LINK,316B ANCHORVALE LINK,ANCHORVALE LINK          ,316B ANCHORVALE LINK         Singapore,316B ANCHORVALE LINK        ,103.888944,1.393008,Sengkang mrt station,0.7308216259999999,Compass One,0.7225709790000001,12.330620452113127
8083,690E,WOODLANDS DR 75,690E WOODLANDS DR 75,WOODLANDS DR 75        ,690E WOODLANDS DR 75       Singapore,690E WOODLANDS DR 75      ,103.8079058,1.4422337,Admiralty mrt station,0.837991323,Admiralty Place,0.7547184490000001,17.744687377115493
8084,17A,TELOK BLANGAH CRES,17A TELOK BLANGAH CRES,TELOK BLANGAH CRES        ,17A TELOK BLANGAH CRES       Singapore,17A TELOK BLANGAH CRES      ,103.8213997,1.2773322,Tiong Bahru mrt station,1.161302628,Tiong Bahru Plaza,1.19048872,3.579650395516906
8085,984A,BUANGKOK LINK,984A BUANGKOK LINK,BUANGKOK LINK          ,984A BUANGKOK LINK         Singapore,984A BUANGKOK LINK        ,103.8810943,1.3820176000000002,Buangkok mrt station,1.3433707069999998,Hougang 1,0.7096318429999999,10.900676736153043
8086,271B,JURONG WEST ST 24,271B JURONG WEST ST 24,JURONG WEST ST 24      ,271B JURONG WEST ST 24     Singapore,271B JURONG WEST ST 24    ,103.7042823,1.3505448,Boon Lay mrt station,1.366973301,Gek Poh Shopping Centre,0.762591095,17.814871865493604
8087,272B,JURONG WEST ST 24,272B JURONG WEST ST 24,JURONG WEST ST 24      ,272B JURONG WEST ST 24     Singapore,272B JURONG WEST ST 24    ,103.70498359999999,1.3505958,Boon Lay mrt station,1.365226007,Gek Poh Shopping Centre,0.839806965,17.745181091180047
8088,176A,EDGEFIELD PLAINS,176A EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,176A EDGEFIELD PLAINS         Singapore,176A EDGEFIELD PLAINS        ,103.9083036,1.3990094,Punggol mrt station,0.9272510540000001,Oasis Terraces,0.625939199,13.797241638466568
8089,191,PUNGGOL CTRL,191 PUNGGOL CTRL,PUNGGOL CENTRAL          ,191 PUNGGOL CENTRAL         Singapore,191 PUNGGOL CENTRAL        ,103.9100635,1.3999358999999998,Punggol mrt station,1.008177928,Oasis Terraces,0.409131697,13.97829518428855
8090,161A,PUNGGOL CTRL,161A PUNGGOL CTRL,PUNGGOL CENTRAL          ,161A PUNGGOL CENTRAL         Singapore,161A PUNGGOL CENTRAL        ,103.9149316,1.3958973999999997,Punggol mrt station,1.70893942,Punggol Plaza,0.281994568,13.851152140558911
8091,297,PUNGGOL CTRL,297 PUNGGOL CTRL,PUNGGOL CENTRAL          ,297 PUNGGOL CENTRAL         Singapore,297 PUNGGOL CENTRAL        ,103.905466,1.402215,Punggol mrt station,0.45272684399999996,Waterway Point,0.60922131,13.97576648697881
8092,110A,PUNGGOL FIELD,110A PUNGGOL FIELD,PUNGGOL FIELD          ,110A PUNGGOL FIELD         Singapore,110A PUNGGOL FIELD        ,103.909388,1.396123,Punggol mrt station,1.249932378,Punggol Plaza,0.45488394,13.570550832695217
8093,315A,ANCHORVALE RD,315A ANCHORVALE RD,ANCHORVALE ROAD          ,315A ANCHORVALE ROAD         Singapore,315A ANCHORVALE ROAD        ,103.8890373,1.3919653,Sengkang mrt station,0.7088792159999999,Compass One,0.7112910659999999,12.225580524054598
8094,412A,FERNVALE LINK,412A FERNVALE LINK,FERNVALE LINK          ,412A FERNVALE LINK         Singapore,412A FERNVALE LINK        ,103.8779256,1.3892188,Serangoon North mrt station,1.785132289,The Seletar Mall,0.313891665,11.56922149570889
8095,690C,WOODLANDS DR 75,690C WOODLANDS DR 75,WOODLANDS DR 75        ,690C WOODLANDS DR 75       Singapore,690C WOODLANDS DR 75      ,103.8079058,1.4429678,Admiralty mrt station,0.8590978440000001,Admiralty Place,0.781492785,17.822740209349917
8096,688E,WOODLANDS DR 75,688E WOODLANDS DR 75,WOODLANDS DR 75        ,688E WOODLANDS DR 75       Singapore,688E WOODLANDS DR 75      ,103.8079058,1.4438487,Admiralty mrt station,0.893547001,Admiralty Place,0.823092725,17.91643808472379
8097,384,BT BATOK WEST AVE 5,384 BT BATOK WEST AVE 5,BUKIT BATOK WEST AVE 5    ,384 BUKIT BATOK WEST AVE 5   Singapore,384 BUKIT BATOK WEST AVE 5  ,103.7521786,1.3628829,Bukit Gombak mrt station,0.463261208,HillV2,1.368919741,13.83929694363244
8098,626,SENJA RD,626 SENJA RD,SENJA ROAD          ,626 SENJA ROAD         Singapore,626 SENJA ROAD        ,103.7597445,1.3854703000000002,Bukit Panjang mrt station,0.6728788920000001,Junction 10,0.555762967,14.872516802285867
8099,272C,JURONG WEST ST 24,272C JURONG WEST ST 24,JURONG WEST ST 24      ,272C JURONG WEST ST 24     Singapore,272C JURONG WEST ST 24    ,103.70480069999999,1.3508191999999999,Boon Lay mrt station,1.3913391309999998,Gek Poh Shopping Centre,0.8260359970000001,17.77356920882585
8100,272D,JURONG WEST ST 24,272D JURONG WEST ST 24,JURONG WEST ST 24      ,272D JURONG WEST ST 24     Singapore,272D JURONG WEST ST 24    ,103.7045311,1.3511113000000001,Boon Lay mrt station,1.426174184,Gek Poh Shopping Centre,0.806359246,17.81382368469112
8101,183,EDGEFIELD PLAINS,183 EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,183 EDGEFIELD PLAINS         Singapore,183 EDGEFIELD PLAINS        ,103.9097935,1.3987192,Punggol mrt station,1.0682151709999999,Oasis Terraces,0.527045718,13.845222588101453
8102,651,PUNGGOL CTRL,651 PUNGGOL CTRL,PUNGGOL CENTRAL          ,651 PUNGGOL CENTRAL         Singapore,651 PUNGGOL CENTRAL        ,103.91526,1.3968361999999999,Punggol mrt station,1.679295975,Punggol Plaza,0.381495996,13.95916464780301
8103,201C,PUNGGOL FIELD,201C PUNGGOL FIELD,PUNGGOL FIELD          ,201C PUNGGOL FIELD         Singapore,201C PUNGGOL FIELD        ,103.903734,1.399327,Punggol mrt station,0.65607538,Rivervale Mall,0.82270656,13.604731216528773
8104,313D,ANCHORVALE RD,313D ANCHORVALE RD,ANCHORVALE ROAD          ,313D ANCHORVALE ROAD         Singapore,313D ANCHORVALE ROAD        ,103.88770799999999,1.3920219999999999,Sengkang mrt station,0.856918335,Compass One,0.858542932,12.182130308822003
8105,158B,RIVERVALE CRES,158B RIVERVALE CRES,RIVERVALE CRES          ,158B RIVERVALE CRES         Singapore,158B RIVERVALE CRES        ,103.90669399999999,1.388555,Sengkang mrt station,1.307367482,Rivervale Plaza,0.274400144,12.692030460785071
8106,16,MARSILING LANE,16 MARSILING LANE,MARSILING LANE          ,16 MARSILING LANE         Singapore,16 MARSILING LANE        ,103.7779343,1.4423455,Woodlands North mrt station,1.085290836,Marsiling Mall,1.007054044,18.947196168474388
8107,690B,WOODLANDS DR 75,690B WOODLANDS DR 75,WOODLANDS DR 75        ,690B WOODLANDS DR 75       Singapore,690B WOODLANDS DR 75      ,103.8081775,1.4433331,Admiralty mrt station,0.900660661,Admiralty Place,0.825112842,17.853348233682322
8108,979C,BUANGKOK CRES,979C BUANGKOK CRES,BUANGKOK CRES          ,979C BUANGKOK CRES         Singapore,979C BUANGKOK CRES        ,103.879871,1.3795663,Serangoon North mrt station,1.27094987,Hougang 1,0.416528286,10.601418671579411
8109,272A,JURONG WEST ST 24,272A JURONG WEST ST 24,JURONG WEST ST 24      ,272A JURONG WEST ST 24     Singapore,272A JURONG WEST ST 24    ,103.70516459999999,1.3504482,Boon Lay mrt station,1.34775001,Gek Poh Shopping Centre,0.856000792,17.72026672278148
8110,299,PUNGGOL CTRL,299 PUNGGOL CTRL,PUNGGOL CENTRAL          ,299 PUNGGOL CENTRAL         Singapore,299 PUNGGOL CENTRAL        ,103.9053,1.40272,Punggol mrt station,0.40057539200000003,Waterway Point,0.5537819660000001,14.018409198440176
8111,638A,PUNGGOL DR,638A PUNGGOL DR,PUNGGOL DR          ,638A PUNGGOL DR         Singapore,638A PUNGGOL DR        ,103.9146934,1.3999954,Punggol mrt station,1.458113208,Oasis Terraces,0.33717234,14.23042463676249
8112,201D,PUNGGOL FIELD,201D PUNGGOL FIELD,PUNGGOL FIELD          ,201D PUNGGOL FIELD         Singapore,201D PUNGGOL FIELD        ,103.90320679999999,1.3995476,Punggol mrt station,0.623450534,Waterway Point,0.7905980779999999,13.602026820885559
8113,202B,PUNGGOL FIELD,202B PUNGGOL FIELD,PUNGGOL FIELD          ,202B PUNGGOL FIELD         Singapore,202B PUNGGOL FIELD        ,103.90419399999999,1.399083,Punggol mrt station,0.693594701,Rivervale Mall,0.7905219840000001,13.602186260906217
8114,504A,MONTREAL DR,504A MONTREAL DR,MONTREAL DR          ,504A MONTREAL DR         Singapore,504A MONTREAL DR        ,103.82393559999998,1.4515306000000001,Sembawang mrt station,0.55360911,Sun Plaza,0.6090764439999999,18.351170790378667
8115,588B,MONTREAL DR,588B MONTREAL DR,MONTREAL DR          ,588B MONTREAL DR         Singapore,588B MONTREAL DR        ,103.825113,1.4504221000000002,Sembawang mrt station,0.620506977,Sun Plaza,0.662363762,18.208553378730738
8116,413B,FERNVALE LINK,413B FERNVALE LINK,FERNVALE LINK          ,413B FERNVALE LINK         Singapore,413B FERNVALE LINK        ,103.878644,1.3895076000000002,Buangkok mrt station,1.727273523,The Seletar Mall,0.35145464,11.620441125141216
8117,688B,WOODLANDS DR 75,688B WOODLANDS DR 75,WOODLANDS DR 75        ,688B WOODLANDS DR 75       Singapore,688B WOODLANDS DR 75      ,103.8069096,1.443341,Admiralty mrt station,0.769505953,Admiralty Place,0.698879792,17.893056600070732
8118,688F,WOODLANDS DR 75,688F WOODLANDS DR 75,WOODLANDS DR 75        ,688F WOODLANDS DR 75       Singapore,688F WOODLANDS DR 75      ,103.80792679999999,1.4440807,Admiralty mrt station,0.906264409,Admiralty Place,0.837620635,17.94048563989395
8119,106,BEDOK NTH AVE 4,106 BEDOK NTH AVE 4,BEDOK NORTH AVE 4      ,106 BEDOK NORTH AVE 4     Singapore,106 BEDOK NORTH AVE 4    ,103.93701290000001,1.334388,Bedok Reservoir mrt station,0.461193726,East Village,1.0764122740000002,10.785730651240165
8120,621,BT BATOK CTRL,621 BT BATOK CTRL,BUKIT BATOK CENTRAL        ,621 BUKIT BATOK CENTRAL       Singapore,621 BUKIT BATOK CENTRAL      ,103.7482101,1.3501815000000001,Bukit Batok mrt station,0.18862290399999998,West Mall,0.11194137,13.424345493878679
8121,385,BT BATOK WEST AVE 5,385 BT BATOK WEST AVE 5,BUKIT BATOK WEST AVE 5    ,385 BUKIT BATOK WEST AVE 5   Singapore,385 BUKIT BATOK WEST AVE 5  ,103.7521786,1.3634691,Bukit Gombak mrt station,0.52806584,HillV2,1.3676791819999998,13.87819910461098
8122,4A,BOON TIONG RD,4A BOON TIONG RD,BOON TIONG ROAD        ,4A BOON TIONG ROAD       Singapore,4A BOON TIONG ROAD      ,103.83253990000001,1.2866293,Havelock mrt station,0.23785890899999998,Tiong Bahru Plaza,0.586503681,2.146702056486275
8123,627,SENJA RD,627 SENJA RD,SENJA ROAD          ,627 SENJA ROAD         Singapore,627 SENJA ROAD        ,103.7591582,1.3856183000000002,Bukit Panjang mrt station,0.706861492,Junction 10,0.580010205,14.929363551302147
8124,16,JLN TENTERAM,16 JLN TENTERAM,JALAN TENTERAM          ,16 JALAN TENTERAM         Singapore,16 JALAN TENTERAM        ,103.8593724,1.328185,Boon Keng mrt station,0.959291815,The Poiz,0.988207556,4.5280984845343735
8125,103C,EDGEFIELD PLAINS,103C EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,103C EDGEFIELD PLAINS         Singapore,103C EDGEFIELD PLAINS        ,103.9045661,1.3974138,Punggol mrt station,0.882678961,Rivervale Mall,0.604004567,13.453707379124062
8126,181,EDGEFIELD PLAINS,181 EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,181 EDGEFIELD PLAINS         Singapore,181 EDGEFIELD PLAINS        ,103.90915809999998,1.3992692,Punggol mrt station,0.9749666779999999,Oasis Terraces,0.533565725,13.866347930029926
8127,160B,PUNGGOL CTRL,160B PUNGGOL CTRL,PUNGGOL CENTRAL          ,160B PUNGGOL CENTRAL         Singapore,160B PUNGGOL CENTRAL        ,103.9160757,1.3953655,Punggol mrt station,1.846350249,Punggol Plaza,0.362992188,13.865773687660129
8128,637D,PUNGGOL DR,637D PUNGGOL DR,PUNGGOL DR          ,637D PUNGGOL DR         Singapore,637D PUNGGOL DR        ,103.91545090000001,1.3991121000000002,Punggol mrt station,1.574943035,Oasis Terraces,0.46610242700000004,14.187387270491234
8129,642C,PUNGGOL DR,642C PUNGGOL DR,PUNGGOL DR          ,642C PUNGGOL DR         Singapore,642C PUNGGOL DR        ,103.916164,1.3986239,Punggol mrt station,1.669779161,Oasis Terraces,0.558677539,14.180576042807573
8130,201A,PUNGGOL FIELD,201A PUNGGOL FIELD,PUNGGOL FIELD          ,201A PUNGGOL FIELD         Singapore,201A PUNGGOL FIELD        ,103.903572,1.400391,Punggol mrt station,0.537140617,Waterway Point,0.706225544,13.703729394532907
8131,312A,ANCHORVALE LANE,312A ANCHORVALE LANE,ANCHORVALE LANE          ,312A ANCHORVALE LANE         Singapore,312A ANCHORVALE LANE        ,103.88517890000001,1.391746,Sengkang mrt station,1.138145665,The Seletar Mall,1.012978456,12.063644913717123
8132,406B,FERNVALE RD,406B FERNVALE RD,FERNVALE ROAD          ,406B FERNVALE ROAD         Singapore,406B FERNVALE ROAD        ,103.87424859999999,1.3887022,Serangoon North mrt station,1.543883541,The Seletar Mall,0.35873540600000003,11.417413089328148
8133,541,BEDOK NTH ST 3,541 BEDOK NTH ST 3,BEDOK NORTH ST 3      ,541 BEDOK NORTH ST 3     Singapore,541 BEDOK NORTH ST 3    ,103.92296379999999,1.3313958000000001,Bedok North mrt station,0.688635302,Djitsun Mall Bedok,0.9333664909999999,9.26432831766329
